year,total_pop,TambonID,TambonThaiShort,DistrictThaiShort,ProvinceThai
2022,8373,940310,ปุโละปุโย,หนองจิก,ปัตตานี
2022,4004,940311,ยาบี,หนองจิก,ปัตตานี
2022,3625,940312,ลิปะสะโง,หนองจิก,ปัตตานี
2022,10772,940401,ปะนาเระ,ปะนาเระ,ปัตตานี
2022,2051,940402,ท่าข้าม,ปะนาเระ,ปัตตานี
2022,4340,940403,บ้านนอก,ปะนาเระ,ปัตตานี
2022,3676,940404,ดอน,ปะนาเระ,ปัตตานี
2022,2374,940405,ควน,ปะนาเระ,ปัตตานี
2022,4764,940406,ท่าน้ำ,ปะนาเระ,ปัตตานี
2022,1774,940407,คอกกระบือ,ปะนาเระ,ปัตตานี
2022,3400,940408,พ่อมิ่ง,ปะนาเระ,ปัตตานี
2022,8311,940409,บ้านกลาง,ปะนาเระ,ปัตตานี
2022,6334,940410,บ้านน้ำบ่อ,ปะนาเระ,ปัตตานี
2022,4929,940501,มายอ,มายอ,ปัตตานี
2022,4048,940502,ถนน,มายอ,ปัตตานี
2022,3293,940503,ตรัง,มายอ,ปัตตานี
2022,3825,940504,กระหวะ,มายอ,ปัตตานี
2022,12168,940505,ลุโบะยิไร,มายอ,ปัตตานี
2022,7153,940506,ลางา,มายอ,ปัตตานี
2022,3778,940507,กระเสาะ,มายอ,ปัตตานี
2022,5215,940508,เกาะจัน,มายอ,ปัตตานี
2022,5146,940509,ปะโด,มายอ,ปัตตานี
2022,3489,940510,สาคอบน,มายอ,ปัตตานี
2022,2250,940511,สาคอใต้,มายอ,ปัตตานี
2022,4764,940512,สะกำ,มายอ,ปัตตานี
2022,1838,940513,ปานัน,มายอ,ปัตตานี
2022,3882,940601,ตะโละแมะนา,ทุ่งยางแดง,ปัตตานี
2022,8991,940602,พิเทน,ทุ่งยางแดง,ปัตตานี
2022,4543,940603,น้ำดำ,ทุ่งยางแดง,ปัตตานี
2022,8245,940604,ปากู,ทุ่งยางแดง,ปัตตานี
2022,14551,940701,ตะลุบัน,สายบุรี,ปัตตานี
2022,6863,940702,ตะบิ้ง,สายบุรี,ปัตตานี
2022,8817,940703,ปะเสยะวอ,สายบุรี,ปัตตานี
2022,3793,940704,บางเก่า,สายบุรี,ปัตตานี
2022,3330,940705,บือเระ,สายบุรี,ปัตตานี
2022,8651,940706,เตราะบอน,สายบุรี,ปัตตานี
2022,5634,940707,กะดุนง,สายบุรี,ปัตตานี
2022,5733,940708,ละหาร,สายบุรี,ปัตตานี
2022,7646,940709,มะนังดาลำ,สายบุรี,ปัตตานี
2022,4990,940710,แป้น,สายบุรี,ปัตตานี
2022,1852,940711,ทุ่งคล้า,สายบุรี,ปัตตานี
2022,4872,940801,ไทรทอง,ไม้แก่น,ปัตตานี
2022,2082,940802,ไม้แก่น,ไม้แก่น,ปัตตานี
2022,2721,940803,ตะโละไกรทอง,ไม้แก่น,ปัตตานี
2022,3413,940804,ดอนทราย,ไม้แก่น,ปัตตานี
2022,3185,940901,ตะโละ,ยะหริ่ง,ปัตตานี
2022,9059,940902,ตะโละกาโปร์,ยะหริ่ง,ปัตตานี
2022,3517,940903,ตันหยงดาลอ,ยะหริ่ง,ปัตตานี
2022,1936,940904,ตันหยงจึงงา,ยะหริ่ง,ปัตตานี
2022,3149,940905,ตอหลัง,ยะหริ่ง,ปัตตานี
2022,4394,940906,ตาแกะ,ยะหริ่ง,ปัตตานี
2022,4195,940907,ตาลีอายร์,ยะหริ่ง,ปัตตานี
2022,9426,940908,ยามู,ยะหริ่ง,ปัตตานี
2022,10494,940909,บางปู,ยะหริ่ง,ปัตตานี
2022,3695,940910,หนองแรต,ยะหริ่ง,ปัตตานี
2022,3769,940911,ปิยามุมัง,ยะหริ่ง,ปัตตานี
2022,2237,940912,ปุลากง,ยะหริ่ง,ปัตตานี
2022,2628,940913,บาโลย,ยะหริ่ง,ปัตตานี
2022,2766,940914,สาบัน,ยะหริ่ง,ปัตตานี
2022,6242,940915,มะนังยง,ยะหริ่ง,ปัตตานี
2022,4700,940916,ราตาปันยัง,ยะหริ่ง,ปัตตานี
2022,5289,940917,จะรัง,ยะหริ่ง,ปัตตานี
2022,10521,940918,แหลมโพธิ์,ยะหริ่ง,ปัตตานี
